,date,comment,bookname,rate,bookID,like
614,1397/05/19,بی نظیر هست واقعا کتاب فوق العاده ای هست,اسلام هراسی,5.0,204.0,1.0
615,1396/12/13,من به عنوان مترجم این اثر نمی‌توانم نظری عاری از تعصب به آن بدهم. اما اگر به دیپلوماسی علاقه‌مندید مجذوب این کتاب خواهید شد. پیش از آغاز مقدمه مترجم و از ضمایم نامه استعفا و پاسخ آن را بخوانید.,درس‌های دیپلماسی,4.0,205.0,2.0
616,1398/02/25,فوق العاده است این کتاب,از معراج برگشتگان,5.0,206.0,1.0
617,1396/11/03,عالیه ازخوندنش لذت بردم واقعا,از معراج برگشتگان,5.0,206.0,7.0
618,1396/07/14,من قبلن این کتاب رو خوندم خیلی خوب بود .,از معراج برگشتگان,5.0,206.0,4.0
619,1395/07/29,قبلا کتاب رو کامل نخونده بودم اما حالا کتاب رو از اول و با دقت بیشتری خوندم.هم خندیدم و هم گریه کردم.طنزهای لطیف کودکی نویسنده در کنار تلخ و شیرین لحظات ناب دفاع.وچه اسم زیبا و دل نشینی انتخاب شده بود:از معراج برگشتگان,از معراج برگشتگان,5.0,206.0,3.0
620,1395/07/25,دو فصل کتاب دقیقا همون داستان دیدم که جانم میرود هست توکتاب اسم زیادی از شهید سعید طوقانی میاد که نویسنده یه کتاب جدا به نام پهلوان سعید براش نوشته یه کتاب دیگه هم هست به نام افلاکیان زمین درباره این شهید  در کتاب جزئیات خوب اشاره شده کلی اطلاعات از حال و هوای واقعی و بدون اغراق جنگ بدست میاد,از معراج برگشتگان,5.0,206.0,1.0
621,1395/07/11,سلام.دوستانی که این کتاب رو خوندن میشه بگن چطوربود؟من کناب دیدم کا جانم می رود رو خوندم و بنظرم فوق العاده بود,از معراج برگشتگان,5.0,206.0,0.0
622,1395/07/05,"این کتاب برای پیوند نسل جدید ،مثل من،که کمی دفاع مقدس رو  غریب میدونن عالیه.راستش من همیشه فکر میکردم توی کتابای مربوط به جنگ پره از حرفای قلمبه و خسته کننده.اما این کتاب دیدگاه منو نسبت به دفاع مقدس عوض کرد.چون شهدا برام آدم هایی  بودن که انگار جنسشون فرق میکرده که تونستن شهید بشن.ولی دیدم اونا هم زندگی عادیشون رو داشتن منتها تونستن خودشون  و ارزش وجودیشون رو پیدا کنن و به راهی برن که واقعا لایق اشرف مخلوقاته.
شاید بگین چطور کسی که از  کتابای جنگ فراری بوده با همچین کتابی اونم با چنین حجمی مطالعه دفاع مقدس رو شروع کرده.خب لطف خدا بود که این کتاب رو از دوستی بطور اتفاقی امانت گرفتم و کم کم تمایل به خوندنش پیدا کردم و واقعا لذت بردم.",از معراج برگشتگان,5.0,206.0,0.0
623,1395/06/06,عالیییییییی....‌,از معراج برگشتگان,0.0,206.0,3.0
624,1393/08/08,نثرش خیلی خوبه اما انقطاع زیاد داره، حالا بخونید میفهمید منظورمو، ب شدت ارزش خوندن داره,از معراج برگشتگان,5.0,206.0,0.0
625,1398/08/29,عالی,دیوان حافظ,5.0,210.0,0.0
626,1398/08/12,چرا دانلود نمیشه کتاب؟,دیوان حافظ,4.0,210.0,0.0
627,1398/07/26,"صبحدم از عرش می آمد خروشی عقل گفت:
قدسیان گویی که شعر حافظ از بر میکنند...
🤩",دیوان حافظ,5.0,210.0,7.0
628,1398/07/26,"| حافظ چه طرفه شاخ نباتیست کلک تو...👏
غزلهایی مرموز و در پرده که به دل خوش مینشینند!❤",دیوان حافظ,5.0,210.0,3.0
629,1398/06/30,"حافظ
بزرگترین شاعر زبان پارسی
دستم میرسید تمام ستاره های آسمان را به پایت میریختم حافظ بزرگ.
این ستاره های قلابی بی رنگ و لعاب ،ارزانی شاعران و نویسندگان دیگر",دیوان حافظ,5.0,210.0,4.0
630,1398/06/25,یه عده گند زدن به این اپ...ریختن دل میدن و قلوه میگیرن میخوای بالا بیاری با اون عقاید چرت و ایموجی های مسخرشون...اصلا نمیشه دیگه توی قسمت کتاب گردی رفت...بابا اینقدر سطح کتاب و فرهنگ رو پایین نیارید...واسه همینه اینقدر کمتر خوبه نسبت به فیدیبو...ستاره ها رو هم فقط به خاطر لسان الغیب میدم,دیوان حافظ,5.0,210.0,12.0
631,1398/03/24,این که طاقچه اشعار شاعران بزرگ رو قرار داده بسیار کار خوبیه. واقعا جای تشکر داره اما متاسفانه عیبشون اینه که معنی کلمات رو ندارن خیلی از شعر ها رو آدم میخونه متوجه نمیشه.,دیوان حافظ,5.0,210.0,3.0
632,1398/02/24,"نظری خواست که بیند به جهان،صورت خویش
خیمه در آب و گل مزرعه آدم زد.(حضرت حافظ)",دیوان حافظ,5.0,210.0,2.0
633,1398/01/13,"هر مرغ به دستانی در گلشن شاه آمد
بلبل به نواسازی حافظ به غزل گویی",دیوان حافظ,5.0,210.0,4.0
634,1397/11/25,دوستان عزیز میگم چطور میشه معنی کامل این ابیات رو فهمید,دیوان حافظ,5.0,210.0,1.0
635,1397/11/24,مگه داریم عشق تر از حافظ❤❤❤,دیوان حافظ,5.0,210.0,4.0
636,1397/11/10,"حافظ، حافظه ی ماست...
استاد خرمشاهی",دیوان حافظ,5.0,210.0,7.0
637,1397/06/31,"یک بیتی از شعر نسیم گلشن جان هست که همیشه این بیت برای من آرامش بخش در زندگی منه و خیلی روحیه میده
همای اوج سعادت به دام ما افتد / اگر تو را گذری بر مقام ما افتد",دیوان حافظ,5.0,210.0,6.0
638,1397/06/28,کوچکتر از انیم که درباره این انسان والا نظر بدیم.فقط می تونم بگم به تمام معنا انسان با روحی با عظمت وهوش عاطفی در حد کمال...درود به روان پاکش...,دیوان حافظ,5.0,210.0,6.0
639,1397/05/15,عالـــــــــی بهتر از این نداریم❤❤❤❤,دیوان حافظ,5.0,210.0,5.0
640,1397/05/14,سلام من خیلی کتاب خوندن رو دوست دارم خیلی کتاب هم دارم ولی وقتی میخوام بخونم متاسفانه دو صفحه میخونم حوصلم سر میره راهکار پیشنهاد بدید,دیوان حافظ,4.0,210.0,3.0
641,1397/05/13,"خیلی جوون بودم،خیلی فال میگرفتم؛یه بار به خواهرم گفتم بیا فال بگیریم،گفت برو بابا همش الکیه،مسخره س، گفتم الان خود حافظ جوابتو میده. و براش فال گرفتم.در اومد
"" حسن خلقی ز خدا میطلبم خوی تو را
تا دگر خاطر ما از تو پریشان نشود""
هر دومون فکامون افتاده بود زمین و مات و مبهوت بهم نگاه میکردیم و خواهرم یه جورایی هم ترس برش داشته بود
و من بیشتر عاشق حافظ شدم",دیوان حافظ,5.0,210.0,9.0
642,1397/05/05,"آن سفر کرده که صد قافله همره اوست
هر کجا هست خدایا به سلامت دارش
اللهم عجل لولیک الفرج",دیوان حافظ,5.0,210.0,9.0
643,1397/01/18,ممنون از رایگان قراردادن کتاب،فقط فقدان شش دفترمثنوی حضرت مولانا در طاقچه به شدت احساس میشه لطفا اون رو هم در بخش رایگان طاقچه اضافه کنید,دیوان حافظ,4.0,210.0,5.0
644,1397/01/03,اینقدر دوستان بریده گذاشتن،،نیازبه دانلودنیست!,دیوان حافظ,5.0,210.0,3.0
645,1396/12/28,خیلی عالیه وای من تازه برنامه را نصب کردم یکی بگه چهاربخشی از کتاب را انتخاب کنم!,دیوان حافظ,5.0,210.0,0.0
646,1396/12/15,عاشق شعرای حافظم ولی خودش باهام سرلج داره فال کهومیگیرم بی ربط ترین شعرشو میده... برای فال باید چکار کنیم دقیقا؟,دیوان حافظ,5.0,210.0,2.0
647,1396/12/03,👍👍👍👍👍👍عااااااالی,دیوان حافظ,5.0,210.0,1.0
648,1396/11/28,"مگه در مورد غزل حافظم میشه نظر داد😍😍😍
البته با نظمبیشتر بهتر بود",دیوان حافظ,4.0,210.0,3.0
649,1396/11/14,"😘😘😘😘😙😚😚😘😍😍😍😍😍
وایئییییی من عاشق غزلیات سعدیم و حافظ و مولانا",دیوان حافظ,5.0,210.0,2.0
650,1396/10/18,"خیای خوب بود. و استفاده کردم. اگه با نظم بهتری نوشته می شد عالی تر می شد. ولی در کل خیلی خوب و عالی بود دست طاقچه درد نکنه. خیلی خوبه که کتاب هایی که امکان خریداریش کمه و البته برای جامعه مهمه رایگان کردید. این عاااااااااالیه.
خدا خیرتون بده.",دیوان حافظ,4.0,210.0,4.0
651,1396/10/13,سلام ممنون که کار مارو برای به دست اوردن دیوان حافظ راحت تر کردید کتابی جمع و جور و رایگان و کم حجم😊,دیوان حافظ,5.0,210.0,2.0
652,1396/10/08,ممنون از گذاشتن این کتاب :),دیوان حافظ,5.0,210.0,0.0
653,1396/10/02,"اگر بخوایم بریم مثلا وسط کتاب یا صفحه ی آخر کتاب بدون یکی یکی ورق زدن باید چیکار کنیم؟راهی هست که بشه صفحه رو انتخاب کرد و ورق نزد؟😐
دوستان اگه میدونید راهنمایی کنید لطفا...",دیوان حافظ,3.0,210.0,0.0
654,1396/10/01,سلام،من دیوان حافظ رو به کتابخونه ام اضافه کردم،چطوری فال بگیرم پر بده اش روتو اینسا بفرستم,دیوان حافظ,1.0,210.0,0.0
655,1396/10/01,Very good,دیوان حافظ,5.0,210.0,1.0
656,1396/08/18,بسیار خوب,دیوان حافظ,5.0,210.0,0.0
657,1396/06/26,بسیار عالی🙂,دیوان حافظ,5.0,210.0,1.0
658,1396/06/08,"مطرب عشق عجب ساز و نوایی دارد
نقش هر نغمه که زد راه به جایی دارد
عالم از ناله عشاق مبادا خالی
که خوش آهنگ و فرح بخش هوایی دارد
پیر دردی کش ما گر چه ندارد زر و زور
خوش عطابخش و خطاپوش خدایی دارد
محترم دار دلم کاین مگس قندپرست
تا هواخواه تو شد فر همایی دارد
از عدالت نبود دور گرش پرسد حال
پادشاهی که به همسایه گدایی دارد
اشک خونین بنمودم به طبیبان گفتند
درد عشق است و جگرسوز دوایی دارد
ستم از غمزه میاموز که در مذهب عشق
هر عمل اجری و هر کرده جزایی دارد
نغز گفت آن بت ترسابچه باده پرست
شادی روی کسی خور که صفایی دارد
خسروا حافظ درگاه نشین فاتحه خواند
و از زبان تو تمنای دعایی دارد...
شاعر زیاد است ولی لسان الغیب همتا ندارد..😊",دیوان حافظ,5.0,210.0,14.0
